domain|urls|paths|subdomains|proto
crshare.com|http://crshare.com;http://www.crshare.com|||HTTPS;HTTP
babylon.com|http://babylon.com/;http://www.babylon.com/|/||HTTP
adrive.com|http://www.adrive.com/;http://adrive.com/|/||HTTPS;HTTP
clipser.com|http://www.clipser.com;http://clipser.com|||HTTPS;HTTP
npr.org|http://download.npr.org|||HTTPS;HTTP
baixandolegal.org|http://www.baixandolegal.org/;http://baixandolegal.org/|/||HTTP
bittorrent.com|http://bittorrent.com;http://download.bittorrent.com;http://www.bittorrent.com|||HTTPS;HTTP
baixarfilmesavi.com|http://www.baixarfilmesavi.com/;http://baixarfilmesavi.com/|/||HTTP
bj-share.net|http://bj-share.net;http://www.bj-share.net|||HTTP
dimeadozen.org|http://www.dimeadozen.org/;http://dimeadozen.org/|/||HTTP
webshots.com|http://www.allyoucanupload.webshots.com;http://allyoucanupload.webshots.com|||HTTPS;HTTP
megashares.com|http://d01.megashares.com;http://megashares.com|||HTTP
skype.com|http://mystatus.skype.com/;http://download.skype.com|;/||HTTPS;HTTP
brothersoft.com|http://brothersoft.com;http://www.brothersoft.com|||HTTP
oracle.com|http://download-uk.oracle.com;http://download.oracle.com;http://download-east.oracle.com;http://download-west.oracle.com;http://download-llnw.oracle.com|||HTTPS;HTTP
cztorrent.net|http://cztorrent.net;http://www.cztorrent.net|||HTTPS;HTTP
softpedia.com|http://www.softpedia.com;http://download.softpedia.com;http://softpedia.com|||HTTPS;HTTP
wiley.com|http://download.interscience.wiley.com|||HTTPS;HTTP
digitalimagehosting.com|http://digitalimagehosting.com;http://www.digitalimagehosting.com|||HTTPS;HTTP
cutepdf.com|http://download.cutepdf.com|||HTTPS;HTTP
crushus.com|http://www.crushus.com/;http://crushus.com/|/||HTTPS;HTTP
brturbo.com|http://download.adrenaline.brturbo.com|||HTTP
mcafee.com|http://download.mcafee.com|||HTTPS;HTTP
icio.us|http://del.icio.us/|/||HTTPS;HTTP
ca.com|http://consumerdownloads.ca.com|||HTTPS;HTTP
intel.com|http://download.intel.com|||HTTPS;HTTP
speedbit.com|http://client.speedbit.com/|/||HTTP
mapleglobal.com|http://download.mapleglobal.com|||HTTPS;HTTP
lavasoft.com|http://download.lavasoft.com|||HTTPS;HTTP
cnet.com|http://cnet.com/;http://download.cnet.com/;http://www.cnet.com/|/||HTTPS;HTTP
priston.com.br|http://download.priston.com.br|||HTTPS;HTTP
windows.com|http://client.wns.windows.com/|/||HTTPS;HTTP
mozilla.org|http://download.mozilla.org|||HTTPS;HTTP
re-mission.net|http://download.re-mission.net|||HTTPS;HTTP
clipconverter.cc|http://clipconverter.cc/;http://www.clipconverter.cc/|/||HTTPS;HTTP
dada.net|http://dada.net;http://www.dada.net|||HTTPS;HTTP
filefront.com|http://www.filefront.com;http://filefront.com;http://dodownload.filefront.com|||HTTPS;HTTP
adsoftware.com|http://www.adsoftware.com/;http://adsoftware.com/|/||HTTP
demonoid.com|http://www.demonoid.com;http://demonoid.com|||HTTP
centralderoms.com|http://www.centralderoms.com/;http://centralderoms.com/|/||HTTP
depositfiles.com|http://www.depositfiles.com/;http://depositfiles.com/|/||HTTPS;HTTP
fotolia.com|http://download.fotolia.com|||HTTPS;HTTP
download.com|http://music.download.com;http://download.com;http://software-files.download.com;http://dw.download.com;http://bwp.download.com|||HTTPS;HTTP
nai.com|http://download.nai.com|||HTTPS;HTTP
blender.org|http://download.blender.org|||HTTPS;HTTP
lavasoft.de|http://download.lavasoft.de|||HTTP
eazel.com|http://download.eazel.com;http://portuguese.eazel.com/|;/||HTTP
baixarfilmes.org|http://baixarfilmes.org;http://www.baixarfilmes.org|||HTTP
4freeimagehost.com|http://4freeimagehost.com;http://www.4freeimagehost.com|||HTTPS;HTTP
bitroad.net|http://bitroad.net/;http://www.bitroad.net/|/||HTTP
centralexpert.net|http://centralexpert.net/;http://www.centralexpert.net/|/||HTTP
box.net|http://box.net;http://www.box.net|||HTTPS;HTTP
divx.com|http://download.divx.com|||HTTPS;HTTP
desitorrents.com|http://desitorrents.com;http://www.desitorrents.com|||HTTP
ahoy.one|http://www.ahoy.one/;http://ahoy.one/|/||HTTPS;HTTP
elotrolado.net|http://download.elotrolado.net|||HTTPS;HTTP
2007-download.com|http://2007-download.com|||HTTPS;HTTP
mp3.es|http://download.mp3.es|||HTTP
smtp.ru|http://download-new.smtp.ru|||HTTPS;HTTP
bitcomet.com|http://download.bitcomet.com;http://bitcomet.com;http://www.bitcomet.com|||HTTPS;HTTP
blinkyou.com|http://blinkyou.com;http://www.blinkyou.com|||HTTPS;HTTP
baixarfilmescompletosgratis.com|http://baixarfilmescompletosgratis.com/;http://www.baixarfilmescompletosgratis.com/|/||HTTP
dctorrent.com|http://dctorrent.com;http://www.dctorrent.com|||HTTP
bramjnet.com|http://www.bramjnet.com/;http://bramjnet.com/|/||HTTPS;HTTP
elsevierhealth.com|http://download.journals.elsevierhealth.com|||HTTP
baixenamoleza.com|http://www.baixenamoleza.com/;http://baixenamoleza.com/|/||HTTP
acronis.com|http://us.download.acronis.com;http://download.acronis.com|||HTTPS;HTTP
co.cc|http://www.sharetool.co.cc/;http://sharetool.co.cc/;http://cia-download.co.cc/;http://www.cia-download.co.cc/|/||HTTP
baixaroucomprar.com|http://www.baixaroucomprar.com/;http://baixaroucomprar.com/|/||HTTP
7-zip.org|http://www.7-zip.org/;http://7-zip.org/|/||HTTPS;HTTP
download-audiobook.com|http://download-audiobook.com/;http://www.download-audiobook.com/|/||HTTP
baixae.com|http://baixae.com/;http://www.baixae.com/|/||HTTP
dailymotion.com|http://www.dailymotion.com;http://dailymotion.com|||HTTPS;HTTP
bwtorrents.com|http://www.bwtorrents.com;http://bwtorrents.com|||HTTP
kodak.com|http://download.kodak.com|||HTTPS;HTTP
download-ak.com|http://www.download-ak.com/;http://download-ak.com/|/||HTTP
tibia.com|http://download.tibia.com|||HTTP
czshare.com|http://www.czshare.com;http://czshare.com|||HTTP
bakabt.com|http://bakabt.com|||HTTP
dewshare.com|http://dewshare.com/;http://www.dewshare.com/|/||HTTP
bleachproject.com|http://www.bleachproject.com/;http://bleachproject.com/|/||HTTPS;HTTP
bayimg.com|http://www.bayimg.com;http://bayimg.com|||HTTPS;HTTP
alloshare.com|http://alloshare.com;http://www.alloshare.com|||HTTP
allformyspace.com|http://allformyspace.com/;http://www.allformyspace.com/|/||HTTPS;HTTP
cocoimage.com|http://cocoimage.com;http://www.cocoimage.com|||HTTP
cabalonline.com.br|http://download.cabalonline.com.br|||HTTP
athlens.com|http://athlens.com/;http://www.athlens.com/|/||HTTPS;HTTP
1000fr.com|http://www.1000fr.com;http://1000fr.com|||HTTP
baixa.la|http://www.baixa.la;http://baixa.la/|;/||HTTP
uploadmirror.com|http://6.uploadmirror.com;http://5.uploadmirror.com;http://files.uploadmirror.com;http://4.uploadmirror.com|||HTTP
comodo.com|http://antivirus.comodo.com/;http://us2.download.comodo.com/;http://us3.download.comodo.com/|/||HTTPS;HTTP
0zz0.com|http://www.0zz0.com;http://0zz0.com|||HTTPS;HTTP
abload.de|http://abload.de/;http://www.abload.de/|/||HTTPS;HTTP
alfa21.net|http://www.alfa21.net/;http://alfa21.net/|/||HTTPS;HTTP
baixarfilmeseseries.org|http://www.baixarfilmeseseries.org/;http://baixarfilmeseseries.org/|/||HTTP
an-house.net|http://www.an-house.net/;http://an-house.net/|/||HTTP
dasofts.com|http://www.dasofts.com/;http://dasofts.com/|/||HTTP
asp-shareware.org|http://www.asp-shareware.org;http://asp-shareware.org|||HTTPS;HTTP
armagedomfilmes.net|http://armagedomfilmes.net/;http://www.armagedomfilmes.net/|/||HTTPS;HTTP
romnation.net|http://download.romnation.net|||HTTPS;HTTP
awesomehomepage.com|http://www.awesomehomepage.com/;http://awesomehomepage.com/|/||HTTP
downfilmes.net|http://downfilmes.net/;http://www.downfilmes.net/|/||HTTPS;HTTP
brazil-series.com|http://brazil-series.com/;http://www.brazil-series.com/|/||HTTPS;HTTP
anjosvirtuais.com|http://anjosvirtuais.com/;http://www.anjosvirtuais.com/|/||HTTPS;HTTP
clip-share.com|http://www.clip-share.com;http://clip-share.com|||HTTPS;HTTP
errorsafe.com|http://download.errorsafe.com|||HTTP
bushtorrent.com|http://www.bushtorrent.com;http://bushtorrent.com|||HTTP
buyatimeshare.com|http://buyatimeshare.com;http://www.buyatimeshare.com|||HTTPS;HTTP
2x.to|http://2xupload.charlene.2x.to|||HTTPS;HTTP
baixebr.org|http://baixebr.org/;http://www.baixebr.org/|/||HTTP
imtoo.com|http://download.imtoo.com|||HTTPS;HTTP
sega.com|http://download.sega.com|||HTTPS;HTTP
nullsoft.com|http://download.nullsoft.com|||HTTP
bittorrent.am|http://bittorrent.am;http://www.bittorrent.am|||HTTPS;HTTP
winsoftware.com|http://download.cdn.winsoftware.com|||HTTPS;HTTP
adsoftware.co.uk|http://www.adsoftware.co.uk/;http://adsoftware.co.uk/|/||HTTPS;HTTP
downloadcontrol.com|http://cdn.downloadcontrol.com|||HTTPS;HTTP
bittorrent.org|http://bittorrent.org/;http://www.bittorrent.org/|/||HTTPS;HTTP
datorrents.com|http://datorrents.com;http://www.datorrents.com|||HTTPS;HTTP
baixando-filmes.com|http://baixando-filmes.com/;http://www.baixando-filmes.com/|/||HTTPS;HTTP
baixatoques.com|http://baixatoques.com|||HTTP
pestpatrol.com|http://download.pestpatrol.com|||HTTP
baixarfilmesbr.net|http://www.baixarfilmesbr.net/;http://baixarfilmesbr.net/|/||HTTP
0fees.net|http://0fees.net;http://www.0fees.net|||HTTPS;HTTP
misterdownloads.com|http://br.misterdownloads.com/|/||HTTP
usaupload.net|http://d1d34.usaupload.net;http://www.usaupload.net;http://d1d12.usaupload.net|||HTTP
baixasoft.com|http://baixasoft.com/;http://www.baixasoft.com|;/||HTTP
baixar-mais.com|http://baixar-mais.com/;http://www.baixar-mais.com/|/||HTTP
maik.rocks|http://bay.maik.rocks/;http://www.bay.maik.rocks/|/||HTTP
tatukgis.com|http://download.tatukgis.com|||HTTPS;HTTP
biztorrents.com|http://biztorrents.com;http://www.biztorrents.com|||HTTP
dailymotion.fr|http://www.dailymotion.fr;http://dailymotion.fr|||HTTPS;HTTP
andromedafree.it|http://andromedafree.it/;http://www.andromedafree.it/|/||HTTP
bittersweet.pl|http://www.bittersweet.pl/;http://bittersweet.pl/|/||HTTPS;HTTP
4usonly.biz|http://4usonly.biz;http://www.4usonly.biz|||HTTPS;HTTP
baixenanett.tk|http://baixenanett.tk/;http://www.baixenanett.tk/|/||HTTP
discografiasgratis.com|http://discografiasgratis.com/;http://www.discografiasgratis.com/|/||HTTP
courselab.com|http://download.courselab.com|||HTTP
downeu.com|http://www.downeu.com/;http://downeu.com/|/||HTTPS;HTTP
unesp.br|http://download.unesp.br|||HTTPS;HTTP
avast.com|http://download923.avast.com;http://download73.avast.com;http://download74.avast.com;http://download88.avast.com;http://download62.avast.com;http://download60.avast.com;http://download85.avast.com;http://download213.avast.com;http://download32.avast.com;http://download93.avast.com;http://download208.avast.com;http://download22.avast.com;http://download97.avast.com;http://download106.avast.com;http://download203.avast.com;http://download6.avast.com;http://download26.avast.com;http://download59.avast.com;http://download58.avast.com;http://download932.avast.com;http://download84.avast.com;http://download2.avast.com;http://download903.avast.com;http://download908.avast.com;http://download976.avast.com/;http://download931.avast.com;http://download54.avast.com;http://download35.avast.com;http://download7.avast.com;http://download75.avast.com;http://download937.avast.com;http://download104.avast.com;http://download912.avast.com;http://download933.avast.com;http://download939.avast.com;http://download17.avast.com;http://download921.avast.com;http://download1.avast.com;http://download930.avast.com;http://download911.avast.com;http://download913.avast.com;http://download925.avast.com;http://download61.avast.com;http://download67.avast.com;http://download206.avast.com;http://download99.avast.com;http://download3.avast.com;http://download940.avast.com;http://download63.avast.com;http://download916.avast.com;http://download31.avast.com;http://download72.avast.com;http://download201.avast.com;http://download41.avast.com;http://download71.avast.com;http://download18.avast.com;http://download30.avast.com;http://download27.avast.com;http://download53.avast.com;http://download69.avast.com;http://download70.avast.com;http://download95.avast.com;http://download211.avast.com;http://download901.avast.com;http://download929.avast.com;http://download49.avast.com;http://download33.avast.com;http://download34.avast.com;http://download907.avast.com;http://download57.avast.com;http://download906.avast.com;http://static.avast.com/;http://download65.avast.com;http://download915.avast.com;http://download80.avast.com;http://download87.avast.com;http://download209.avast.com;http://download212.avast.com;http://download77.avast.com;http://download926.avast.com;http://download21.avast.com;http://download25.avast.com;http://download94.avast.com;http://download79.avast.com;http://download12.avast.com;http://download10.avast.com;http://download52.avast.com;http://download11.avast.com;http://download29.avast.com;http://download924.avast.com;http://download5.avast.com;http://download920.avast.com;http://download36.avast.com;http://download935.avast.com;http://download928.avast.com;http://download914.avast.com;http://download24.avast.com;http://download50.avast.com;http://download934.avast.com;http://download98.avast.com;http://download8.avast.com;http://download28.avast.com;http://download922.avast.com;http://download109.avast.com;http://download83.avast.com;http://download89.avast.com;http://download900.avast.com;http://download92.avast.com;http://www.avast.com;http://download15.avast.com;http://download202.avast.com;http://download103.avast.com;http://download47.avast.com;http://download108.avast.com;http://download917.avast.com;http://download214.avast.com;http://download904.avast.com;http://download902.avast.com;http://download76.avast.com;http://download14.avast.com;http://download56.avast.com;http://download918.avast.com;http://download919.avast.com;http://download200.avast.com;http://download910.avast.com;http://download45.avast.com;http://download9.avast.com;http://download86.avast.com;http://download43.avast.com;http://download82.avast.com;http://download207.avast.com;http://download105.avast.com;http://download23.avast.com;http://download20.avast.com;http://download4.avast.com;http://download205.avast.com;http://download48.avast.com;http://download51.avast.com;http://download42.avast.com;http://download909.avast.com;http://download13.avast.com;http://download46.avast.com;http://download101.avast.com;http://download100.avast.com;http://download927.avast.com;http://download81.avast.com;http://download204.avast.com;http://download55.avast.com;http://download39.avast.com;http://download936.avast.com;http://download938.avast.com;http://download110.avast.com;http://download38.avast.com;http://download91.avast.com;http://download16.avast.com;http://download96.avast.com;http://download37.avast.com;http://download90.avast.com;http://download44.avast.com;http://download64.avast.com;http://download78.avast.com;http://download40.avast.com;http://download68.avast.com;http://download19.avast.com;http://download102.avast.com;http://download66.avast.com;http://download905.avast.com;http://download210.avast.com;http://download107.avast.com|;/||HTTPS;HTTP
zonealarm.com|http://download.zonealarm.com|||HTTPS;HTTP
zonelabs.com|http://download.zonelabs.com|||HTTPS;HTTP
virtualdj.com|http://download.virtualdj.com|||HTTPS;HTTP
ultraedit.com|http://download.ultraedit.com|||HTTPS;HTTP
mediafire.com|http://download110.mediafire.com;http://download223.mediafire.com;http://download154.mediafire.com;http://download135.mediafire.com;http://download129.mediafire.com;http://download60.mediafire.com;http://download102.mediafire.com;http://download198.mediafire.com;http://download155.mediafire.com;http://download188.mediafire.com;http://download133.mediafire.com;http://download73.mediafire.com;http://download6.mediafire.com;http://download134.mediafire.com;http://download8.mediafire.com;http://download68.mediafire.com;http://download225.mediafire.com;http://download139.mediafire.com;http://download293.mediafire.com;http://www.mediafire.com;http://download69.mediafire.com;http://download109.mediafire.com;http://download199.mediafire.com;http://download480.mediafire.com;http://download71.mediafire.com;http://download258.mediafire.com;http://download364.mediafire.com;http://download172.mediafire.com;http://download85.mediafire.com;http://download200.mediafire.com;http://download251.mediafire.com;http://download377.mediafire.com;http://download266.mediafire.com;http://download163.mediafire.com;http://download237.mediafire.com;http://download89.mediafire.com;http://download244.mediafire.com;http://download83.mediafire.com;http://download349.mediafire.com;http://download169.mediafire.com;http://mediafire.com;http://download247.mediafire.com;http://download23.mediafire.com;http://download14.mediafire.com;http://download232.mediafire.com;http://download219.mediafire.com;http://download106.mediafire.com;http://download475.mediafire.com;http://download52.mediafire.com;http://download187.mediafire.com;http://download365.mediafire.com;http://download19.mediafire.com;http://download9.mediafire.com;http://download96.mediafire.com;http://download328.mediafire.com;http://download240.mediafire.com;http://download120.mediafire.com;http://download301.mediafire.com;http://download274.mediafire.com;http://download146.mediafire.com;http://download263.mediafire.com;http://download333.mediafire.com|||HTTPS;HTTP
atrativa.com.br|http://download2.atrativa.com.br|||HTTPS;HTTP
utorrent.com|http://download.utorrent.com|||HTTPS;HTTP
typingmaster.com|http://download.typingmaster.com|||HTTPS;HTTP
uniblue.com|http://download.uniblue.com|||HTTPS;HTTP
