domain|urls|paths|subdomains|proto
212.227.62.18|http://212.227.62.18/|/||HTTPS;HTTP
210.172.192.31|http://210.172.192.31/|/||HTTP
219.117.236.146|http://219.117.236.146/|/||HTTP
icq.com|http://ea.icq.com;http://paulwinn.home.icq.com;http://search.icq.com;http://homepage.icq.com;http://groups.icq.com;http://news.icq.com;http://vagau.home.icq.com;http://greet.icq.com;http://49328272.home.icq.com;http://c.icq.com;http://www.go.icq.com/;http://www.chat.icq.com/;http://nissanstore.home.icq.com;http://boards.icq.com;http://icqphone.icq.com;http://df.icq.com;http://public.icq.com;http://welcome.icq.com;http://www3.icq.com;http://chat.icq.com/;http://asuservice.home.icq.com;http://cb.icq.com;http://go.icq.com/;http://members.icq.com;http://acikbas.home.icq.com;http://web.icq.com;http://cf.icq.com;http://www.cosmiccouch.home.icq.com;http://motorsport-fans.home.icq.com;http://27542349.home.icq.com;http://xtraz.icq.com;http://bannerexchange.icq.com;http://wwp.icq.com;http://uwantandy.home.icq.com;http://cgi1.icq.com;http://58347029.home.icq.com;http://40966415.home.icq.com;http://82294845.home.icq.com;http://status.icq.com|;/||HTTPS;HTTP
1costaricalink.com|http://www.1costaricalink.com;http://1costaricalink.com|||HTTPS;HTTP
4proxy.com|http://www.4proxy.com/;http://4proxy.com/|/||HTTP
0privacy.com|http://www.0privacy.com/;http://0privacy.com/|/||HTTP
45percent.com|http://www.45percent.com;http://45percent.com|||HTTP
itprx.com|http://25jan06.itprx.com/|/||HTTPS;HTTP
0sumfreestuff.com|http://0sumfreestuff.com/chat.html|/chat.html||HTTP
240sxforums.com|http://www.240sxforums.com/;http://240sxforums.com/|/||HTTPS;HTTP
5chat.com|http://5chat.com/;http://www.5chat.com/|/||HTTPS;HTTP
longbeachhighschool.com|http://1982.longbeachhighschool.com/chatpolicy.tmpl|/chatpolicy.tmpl||HTTPS;HTTP
121chat.com|http://www.121chat.com/;http://121chat.com/|/||HTTPS;HTTP
3proxy.com|http://www.3proxy.com/;http://3proxy.com/|/||HTTPS;HTTP
3proxy.net|http://www.3proxy.net/;http://3proxy.net/|/||HTTP
1001starsites.com|http://1001starsites.com/free_chat_rooms.htm;http://www.1001starsites.com/free_chat_rooms.htm|/free_chat_rooms.htm||HTTPS;HTTP
3688.com|http://3688.com/icq-pic.htm|/icq-pic.htm||HTTP
62.129.131.38|http://62.129.131.38/|/||HTTPS
65.110.6.41|http://65.110.6.41/|/||HTTPS
65.54.48.123|http://65.54.48.123/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.120|http://65.54.48.120/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.122|http://65.54.48.122/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.124|http://65.54.48.124/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.83|http://65.54.48.83/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.89|http://65.54.48.89/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.90|http://65.54.48.90/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.79|http://65.54.48.79/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.78|http://65.54.48.78/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.80|http://65.54.48.80/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.85|http://65.54.48.85/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.84|http://65.54.48.84/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.92|http://65.54.48.92/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.94|http://65.54.48.94/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.93|http://65.54.48.93/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.81|http://65.54.48.81/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.88|http://65.54.48.88/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.87|http://65.54.48.87/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.77|http://65.54.48.77/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.54.48.96|http://65.54.48.96/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.110|http://65.55.71.110/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.111|http://65.55.71.111/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.86|http://65.55.71.86/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.88|http://65.55.71.88/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.95|http://65.55.71.95/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.87|http://65.55.71.87/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.96|http://65.55.71.96/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.98|http://65.55.71.98/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
65.55.71.97|http://65.55.71.97/gateway/gateway.dll|/gateway/gateway.dll||HTTPS;HTTP
72.29.84.79|http://72.29.84.79/|/||HTTPS;HTTP
83.172.138.12|http://83.172.138.12/|/||HTTPS;HTTP
80.245.197.244|http://80.245.197.244/|/||HTTPS;HTTP
87.239.8.21|http://87.239.8.21/|/||HTTPS;HTTP
82.98.135.43|http://82.98.135.43/|/||HTTP
82.146.34.249|http://82.146.34.249/|/||HTTPS;HTTP
77chat.com|http://www.77chat.com/;http://77chat.com/|/||HTTP
glwb.info|http://pgo.glwb.info;http://mediahus.glwb.info/;http://7richter.glwb.info;http://nima643.glwb.info/;http://pezhvak.glwb.info;http://www.pgo.glwb.info|;/||HTTP
800chat.com|http://800chat.com;http://www.800chat.com|||HTTP
77cc.net|http://www.77cc.net;http://77cc.net|||HTTP
78y.net|http://78y.net|||HTTP
ufrj.br|http://www.fau.ufrj.br/chat;http://acd.ufrj.br/pacc/chat|/pacc/chat;/chat||HTTPS;HTTP
x10hosting.com|http://absolute.x10hosting.com;http://www.absolute.x10hosting.com|||HTTPS;HTTP
terra.com.br|http://chat05.terra.com.br/;http://ww8.terra.com.br/mp3box/icq.html;http://www.terra.com.br/not-found.htm;http://fmodia.terra.com.br/batepapo/;http://chat01.terra.com.br/;http://chat03.terra.com.br/;http://virgula.terra.com.br/chat/;http://fotolog.terra.com.br;http://www.fotolog.terra.com.br;http://chat.terra.com.br;http://www.terra.com.br/chat;http://chat02.terra.com.br/;http://www.virgula.terra.com.br/chat/;http://chat06.terra.com.br/;http://chat04.terra.com.br/;http://chat7.terra.com.br;http://almas.terra.com.br/|;/mp3box/icq.html;/chat;/chat/;/not-found.htm;/batepapo/;/||HTTPS;HTTP
mps.com.br|http://alpha.mps.com.br/chatmps|/chatmps||HTTP
aol.com|http://members.aol.com/captn2069/icqurl.html;http://www.aol.com/community/chat;http://members.aol.com/mkhome3/page3/icq.htm;http://members.aol.com/palacechat;http://members.aol.com/trackchat;http://members.aol.com/usatown/montgomery/chat.htm;http://members.aol.com/doubtfreak/chat.html;http://www.aol.com/chat;http://members.aol.com/flpmps/ring/chat;http://aimexpress.aol.com/;http://members.aol.com/missionbbs/chatwor1.htm;http://members.aol.com/metalroze/icq.html;http://member.aol.com/usatown/montgomery/chat.htm;http://members.aol.com/tedylver/pooh/poohchat.html|/mkhome3/page3/icq.htm;/flpmps/ring/chat;/metalroze/icq.html;/usatown/montgomery/chat.htm;/chat;/community/chat;/tedylver/pooh/poohchat.html;/palacechat;/trackchat;/doubtfreak/chat.html;/missionbbs/chatwor1.htm;/;/captn2069/icqurl.html||HTTPS;HTTP
ebuddy.com|http://ebuddy.com/;http://acontent.ebuddy.com/;http://arkansas.ebuddy.com/;http://arizona.ebuddy.com;http://utah.ebuddy.com/;http://honolulu.ebuddy.com/;http://nashville.ebuddy.com/;http://www.ebuddy.com/|;/||HTTPS;HTTP
t35.com|http://www.pleger.t35.com;http://pleger.t35.com;http://ahoraian.t35.com;http://www.hasanagha.t35.com;http://www.ahoraian.t35.com;http://hasanagha.t35.com|||HTTPS;HTTP
addonchat.com|http://addonchat.com/;http://www.addonchat.com/|/||HTTPS;HTTP
hypermart.net|http://server23.hypermart.net/hipernet2000/chat.htm;http://tagarela.hypermart.net/;http://nofree.hypermart.net/chatroom.html;http://pinoychat.hypermart.net;http://dsl2k.hypermart.net/cgi-bin/cgibatepapo/;http://atheistnetwork.hypermart.net/chat.html;http://thefreestore.hypermart.net/chat1.html;http://carlosoft.hypermart.net/batepapo;http://chatomatic.hypermart.net;http://buscadegames301.hypermart.net/chat;http://medhall.hypermart.net/;http://danielboyy.hypermart.net/cyber/noticyber.htm;http://batepapo.hypermart.net;http://justfree.hypermart.net/freechat.htm;http://onlinechat.hypermart.net;http://circass.hypermart.net/chat;http://gbbaker.hypermart.net/live/chat6.html;http://allageschat.hypermart.net;http://muvucapage.hypermart.net/chat_muvuca_page.htm;http://paintballers.hypermart.net/chat;http://fonts4free.hypermart.net/chat.html;http://icq.hypermart.net;http://gaysonline.hypermart.net/;http://icq-hacking.hypermart.net|;/chat_muvuca_page.htm;/chatroom.html;/chat;/freechat.htm;/hipernet2000/chat.htm;/live/chat6.html;/cyber/noticyber.htm;/cgi-bin/cgibatepapo/;/batepapo;/chat1.html;/;/chat.html||HTTPS;HTTP
99fm.com.br|http://99fm.com.br/chat.html|/chat.html||HTTP
monster.com|http://midcareer.icq.monster.com;http://campus.icq.monster.com;http://community.monster.com/chats;http://hr.icq.monster.com;http://interview.icq.monster.com;http://internet.icq.monster.com;http://sales.icq.monster.com;http://jobsearch.icq.monster.com;http://technology.icq.monster.com;http://company.icq.monster.com;http://www.icq.monster.com;http://community.icq.monster.com;http://equalopportunity.icq.monster.com;http://executive.icq.monster.com;http://healthcare.icq.monster.com;http://international.icq.monster.com;http://adminsupport.icq.monster.com;http://retail.icq.monster.com;http://resume.icq.monster.com;http://content.icq.monster.com|;/chats||HTTPS;HTTP
icq.com.br|http://amigos.icq.com.br|||HTTPS;HTTP
amigos.com|http://amigos.com/;http://www.amigos.com/|/||HTTPS;HTTP
aim.com|http://aim.com/;http://www.aim.com/|/||HTTPS;HTTP
abv.bg|http://abv.bg/public/send/sendicq.phtml|/public/send/sendicq.phtml||HTTPS;HTTP
a4u.at|http://a4u.at/;http://www.a4u.at/|/||HTTPS;HTTP
virtualave.net|http://djduffyd.virtualave.net/archive/iseekyou;http://ondeta.virtualave.net/;http://batepapo.virtualave.net;http://corvoo.virtualave.net/chat.htm;http://kotodama.virtualave.net/icq.html;http://www.computerboy88.virtualave.net/;http://cariri.virtualave.net/batepapo/batepapo.htm;http://chatersunited.virtualave.net;http://dragongames.virtualave.net/chat;http://connected.virtualave.net/icq;http://klancho.virtualave.net/chat.shtml;http://dioceseitab.virtualave.net/chat.htm;http://aquele.virtualave.net/cgi-bin/chatpro.cgi;http://computerboy88.virtualave.net/;http://adelo.virtualave.net/chat.htm;http://swastik.virtualave.net/icq.html|;/icq;/icq.html;/chat.htm;/chat;/archive/iseekyou;/cgi-bin/chatpro.cgi;/chat.shtml;/batepapo/batepapo.htm;/||HTTPS;HTTP
alamak.com|http://alamak.com/;http://www.alamak.com/;http://chat.alamak.com|;/||HTTPS;HTTP
abovetopsecret.com|http://abovetopsecret.com/;http://www.abovetopsecret.com/|/||HTTP
addglitter.com|http://addglitter.com/;http://www.addglitter.com/|/||HTTPS;HTTP
aliveproxy.com|http://aliveproxy.com/;http://www.aliveproxy.com/|/||HTTPS;HTTP
teen.com|http://a1.teen.com/teen-chat-rooms-1.html;http://a1.teen.com/wpfolder/teen-chat-rooms-2a2b.html;http://a1.teen.com/teen-chat-rooms-3.html|/wpfolder/teen-chat-rooms-2a2b.html;/teen-chat-rooms-1.html;/teen-chat-rooms-3.html||HTTP
ajitk.com|http://ajitk.com;http://www.ajitk.com|||HTTP
all4love.net|http://all4love.net/icq|/icq||HTTPS;HTTP
asslickinggirls.com|http://adult-chat-rooms.asslickinggirls.com|||HTTPS;HTTP
ugtech.net|http://absolutely.ugtech.net;http://www.absolutely.ugtech.net|||HTTPS;HTTP
almanlisesi.com|http://almanlisesi.com/icq|/icq||HTTPS;HTTP
a3.com|http://www.a3.com/guestboo/guebchat.htm;http://a3.com/bras-chat/brazilian_chat.htm;http://www.a3.com/cgi/board/message/700.htm;http://www.a3.com/bras-chat;http://www.a3.com/chat|/chat;/guestboo/guebchat.htm;/cgi/board/message/700.htm;/bras-chat/brazilian_chat.htm;/bras-chat||HTTP
ahandyguide.com|http://www.ahandyguide.com/index.php3/business/;http://ahandyguide.com/index.php3/computers/internet/chat|/index.php3/business/;/index.php3/computers/internet/chat||HTTPS;HTTP
aimtoday.com|http://aimtoday.com/;http://www.aimtoday.com/|/||HTTP
agoodproxy.com|http://www.agoodproxy.com/;http://agoodproxy.com/|/||HTTP
amorepaixaomensagens.com.br|http://www.amorepaixaomensagens.com.br/chat_amp7/;http://amorepaixaomensagens.com.br/chat_amp7/|/chat_amp7/||HTTPS;HTTP
allmyclicks.com|http://www.allmyclicks.com;http://allmyclicks.com|||HTTP
ai-buddy.com|http://ai-buddy.com/;http://www.ai-buddy.com/|/||HTTPS;HTTP
airsoftpacific.com|http://www.airsoftpacific.com/;http://airsoftpacific.com/|/||HTTPS;HTTP
agosnet.com|http://www.agosnet.com/;http://agosnet.com/|/||HTTPS;HTTP
affection.org|http://affection.org/|/||HTTP
acidraincloud.com|http://www.acidraincloud.com/;http://acidraincloud.com/|/||HTTPS;HTTP
alcoholrecovery.net|http://alcoholrecovery.net;http://www.alcoholrecovery.net|||HTTP
abecx.net|http://abecx.net/cgi-bin/cgibatepapo/nph-batepapo.pl;http://www.abecx.net/cgi-bin/cgibatepapo/nph-batepapo.pl|/cgi-bin/cgibatepapo/nph-batepapo.pl||HTTPS;HTTP
absolutereason.com|http://www.absolutereason.com;http://absolutereason.com|||HTTPS;HTTP
3322.org|http://aicosoft.3322.org/msn/|/msn/||HTTP
alienproxy.com|http://alienproxy.com/;http://www.alienproxy.com/|/||HTTPS;HTTP
biphotos.com|http://adult-chat-rooms.biphotos.com|||HTTPS;HTTP
a1proxy.com|http://www.a1proxy.com;http://a1proxy.com|||HTTPS;HTTP
allwomenchat.com|http://allwomenchat.com|||HTTPS;HTTP
aerosky.net|http://www.aerosky.net/~mach/webproxy/;http://aerosky.net/~mach/webproxy/|/~mach/webproxy/||HTTPS;HTTP
99.com|http://99.com/;http://www.99.com/|/||HTTPS;HTTP
afreeproxy.com|http://afreeproxy.com;http://www.afreeproxy.com|||HTTP
msn.com|http://baym-wm28.webmessenger.msn.com;http://go.msn.com/a13/b;http://baym-wm4.webmessenger.msn.com;http://baym-wm3.webmessenger.msn.com;http://zone.msn.com/chat_rooms.asp;http://baym-wm9.webmessenger.msn.com;http://match.messengertab.msn.com;http://messenger.zone.msn.com;http://rad.msn.com/;http://uk.zone.msn.com/trax/tips/traxtipsdavidsmithchat.asp;http://filter.msn.com/;http://baym-wm13.webmessenger.msn.com;http://baym-wm17.webmessenger.msn.com;http://ilovemessenger.msn.com;http://t.msn.com/;http://appdirectory.messenger.msn.com;http://by2m7-wm3.webmessenger.msn.com;http://baym-wm25.webmessenger.msn.com;http://messenger.msn.com;http://by2m7-wm6.webmessenger.msn.com;http://messengertabs.eu.msn.com;http://by2m7-wm4.webmessenger.msn.com;http://audiowatcher.msn.com/;http://status.messenger.msn.com/;http://by2m6-wm2.webmessenger.msn.com;http://tech.msn.com/allchats;http://www.t.msn.com/;http://go.msn.com/3/ac;http://sc.webmessenger.msn.com;http://baym-wm27.webmessenger.msn.com;http://baym-wm16.webmessenger.msn.com;http://baym-wm18.webmessenger.msn.com;http://my.msn.com/;http://baym-wm12.webmessenger.msn.com;http://by2m6-wm4.webmessenger.msn.com;http://config.messenger.msn.com;http://stats.messenger.zone.msn.com;http://groups.msn.com/stationteraalphascifianime;http://groups.msn.com/likeitorspikeitmovies;http://by2m7-wm2.webmessenger.msn.com/;http://www.webmessenger.msn.com;http://sc.groups.msn.com;http://by2m7-wm8.webmessenger.msn.com;http://messenger.latino.msn.com;http://spaces.msn.com;http://services.spaces.msn.com;http://chat.msn.com;http://spike.msn.com/chat_rooms.asp;http://webmessenger.msn.com;http://www.computingcentral.msn.com/chats;http://www.spaces.msn.com;http://homepages.msn.com/hobbyct/sanchez_sp/batepapo.html;http://groups.msn.com/upcoming;http://www.my.msn.com/;http://musicmix.messenger.msn.com;http://baym-wm1.webmessenger.msn.com;http://groups.msn.com/theravensrealm;http://msnbc.msn.com/;http://by2m7-wm7.webmessenger.msn.com;http://baym-wm23.webmessenger.msn.com;http://messenger.latam.msn.com;http://baym-wm21.webmessenger.msn.com;http://baym-wm11.webmessenger.msn.com;http://baym-wm15.webmessenger.msn.com|;/upcoming;/hobbyct/sanchez_sp/batepapo.html;/allchats;/trax/tips/traxtipsdavidsmithchat.asp;/theravensrealm;/3/ac;/chat_rooms.asp;/likeitorspikeitmovies;/a13/b;/chats;/;/stationteraalphascifianime||HTTPS;HTTP
alfenascafe.com|http://alfenascafe.com/|/||HTTP
